item,ave_score,ave_discounted_score
3431,3.0117309305227176,3.0111309305227176
3432,3.1272805882806236,3.126880588280624
3433,3.28137555317569,3.2811755531756934
3434,3.281413245708521,3.2812132457085195
3524,3.2372081517311457,3.235208151731147
3529,3.7024743304835925,3.7014743304835953
6425,3.1277439221296235,3.1273439221296218
1752,3.256363494833351,3.2555634948333494
2296,2.7679943662793356,2.765994366279328
3054,2.968015373297683,2.96641537329768
4749,3.0557307111005065,3.0553307111005106
5047,3.5249440545288917,3.523144054528894
7319,2.92813346904015,2.9269334690401494
8880,3.6613645139255504,3.6599645139255506
31221,2.733937493534234,2.7319374935342386
36708,3.85233203645588,3.8499320364558822
37380,2.7996314562079325,2.797631456207932
41716,3.537009598063169,3.53560959806317
46335,2.732482168973154,2.7302821689731545
46850,3.890182056728578,3.88958205672858
54768,3.197189185748415,3.196989185748419
55020,3.8673648339898277,3.8671648339898206
55292,2.912446649355179,2.9120466493551738
56156,3.5757141554030167,3.574314155403019
61246,3.448535619334598,3.4483356193346033
61348,2.695912370259999,2.6953123702599906
1430,3.5133823868915504,3.5127823868915553
4219,3.6376040970216414,3.637004097021642
60937,3.1977724051585095,3.1963724051585016
62344,3.4853722111605494,3.4849722111605477
62437,3.5312450133603224,3.5310450133603166
63540,3.0859416677327314,3.0851416677327292
64231,3.4288426490094257,3.427642649009424
2469,3.5361716166239616,3.534771616623959
3090,4.068395228647903,4.067195228647898
3095,4.097114276126018,4.0953142761260155
4338,3.8666667751768156,3.8664667751768187
4605,3.7570506210263948,3.7562506210263953
5248,2.753680805134152,2.752880805134151
5382,3.5130469976549157,3.512446997654915
6306,3.952611892462093,3.9520118924620933
6639,3.6595496287464573,3.658149628746456
6724,3.7536016917250548,3.752601691725051
7013,3.995802809545618,3.994402809545631
7056,3.9157266500185095,3.915326650018506
7072,3.70185194774395,3.7012519477439536
7216,3.9526080626977516,3.9520080626977503
7311,3.7639764113648435,3.763376411364843
8044,3.7648201700800947,3.764220170080094
8364,3.645195753811624,3.644395753811625
9018,4.015513486319679,4.014913486319675
25773,3.782844422144219,3.782644422144223
25841,3.952238930619203,3.951638930619207
26375,3.7647295694940714,3.7641295694940657
27768,3.7723722480254316,3.771972248025427
27776,3.866672516273124,3.8664725162731166
27820,3.843768233303198,3.8433682333032033
27882,3.9252459072677337,3.9244459072677325
27899,3.4847592611772424,3.484359261177244
30818,3.4475552735356607,3.44735527353566
30846,3.7002477631137345,3.699847763113736
31437,3.9156788711544355,3.915278871154431
31610,3.7828424900358097,3.782642490035815
31692,3.1961335590996724,3.1959335590996742
31702,3.7828416559825877,3.782641655982587
32022,3.7643309580677062,3.763730958067704
32584,3.5348219651313104,3.534021965131316
32632,3.69900130505348,3.6988013050534794
32770,3.9157703342393537,3.915370334239355
2205,3.424381427088551,3.4235814270885525
5523,3.2625312665962736,3.2619312665962683
5710,3.485327388339167,3.4849273883391687
6290,3.2444738230951122,3.243073823095106
8363,3.77218993519549,3.771789935195488
26322,3.535888246425816,3.5350882464258166
26732,3.783682461832307,3.7834824618323113
59014,3.1357550936119574,3.135155093611957
62250,3.804092884045878,3.803092884045878
66744,3.8443612201466077,3.8439612201466047
81831,3.78367149344599,3.783471493445987
91483,3.364471788207264,3.364271788207262
91628,3.13666177810676,3.136061778106761
95307,3.367835494723598,3.3670354947235968
95949,3.699832288341372,3.6996322883413755
96448,3.2000861610570235,3.1994861610570253
97168,3.7003724313180792,3.699972431318083
97860,3.534588800706267,3.533788800706272
101531,3.448310948077791,3.448110948077791
103137,3.269669129927993,3.269269129927997
2747,3.3781848503920138,3.3763848503920175
55854,3.616025848465656,3.615825848465656
3496,3.9504336936860835,3.9502336936860836
1130,3.401165293172708,3.400165293172711
2327,3.764534777210846,3.763934777210853
2633,3.6389515029838364,3.6383515029838325
3042,3.413467986927083,3.413067986927084
63,3.241298139924273,3.2398981399242706
1236,4.015827616466129,4.015227616466135
1655,3.783193606218527,3.7829936062185285
1887,3.270787233320376,3.2703872333203705
2432,3.4745503023128,3.473350302312802
2514,3.0723175583805618,3.0717175583805685
2515,3.1988333133452747,3.198433313345271
2984,3.867003105982018,3.8668031059820143
3688,2.764068758150213,2.761868758150215
3843,3.2001667669632847,3.199366766963284
4229,3.088981523622762,3.0881815236227657
4233,2.881086036258698,2.879886036258699
4544,3.4026460099022913,3.4016460099022896
4782,3.413551842622288,3.413151842622286
5456,3.448103112914132,3.4479031129141298
5584,3.699428156469808,3.6992281564698044
6298,3.388134917195886,3.3875349171958846
6523,3.414294137871244,3.413894137871244
6625,3.2573579824520436,3.256557982452049
6695,2.9767883153657717,2.9759883153657736
6938,3.783209364493662,3.78300936449366
7103,3.699429318353192,3.69922931835319
7448,3.367830806993865,3.36703080699387
32666,3.280550795645311,3.280350795645312
37720,3.383583077825463,3.382383077825464
45028,3.794798836782423,3.793598836782426
51088,3.5572628684955623,3.556862868495566
38304,4.202996148181907,4.202196148181909
85342,4.204141688288342,4.202741688288356
8626,3.3646522772715723,3.364452277271572
34330,3.6163426102033593,3.616142610203357
52715,3.4485645095482997,3.4483645095483006
55241,3.3905028930731005,3.3899028930730966
55553,3.2613920965172407,3.260792096517238
4789,4.017202384904411,4.016602384904413
5458,3.5322480085740824,3.5320480085740833
5478,3.2405361043029464,3.2389361043029523
5572,3.243804935972076,3.2424049359720817
5573,2.9943858000821453,2.992985800082151
6013,3.198661726474719,3.1982617264747235
6040,3.0890382293960057,3.088238229396007
6057,3.4485252351356794,3.4483252351356777
6186,3.615957624602869,3.615757624602874
6374,3.2001785798808204,3.199578579880825
6615,2.9514275815083226,2.9496275815083197
6862,3.7011109227289944,3.7007109227289927
6951,3.0003398978647446,2.999339897864742
6959,3.1377903042669084,3.137190304266912
7150,3.2367756919683623,3.234775691968359
7257,3.0342092845904,3.0334092845904035
7258,3.3682773765311884,3.367477376531185
7261,3.200130378667308,3.1995303786673124
7262,3.4485558180264224,3.4483558180264198
7376,3.428992401413582,3.427792401413582
7440,3.629109217869389,3.628709217869387
8369,3.388362433856352,3.387762433856358
8530,3.772592519692667,3.7721925196926738
8799,3.2008121167464805,3.2002121167464836
8830,3.1985794002332044,3.198179400233202
8835,3.262712154691955,3.2621121546919523
8836,3.639114201873561,3.6385142018735572
8864,3.387776025870653,3.3871760258706463
8912,3.1988149262759933,3.198414926275997
8916,3.5130674767924814,3.512467476792475
8918,3.6159502041754092,3.615750204175413
8939,3.7641464260689244,3.7635464260689204
27434,2.949744982402296,2.9491449824022986
27790,3.7024239437079145,3.701623943707916
27816,3.532284527004511,3.5320845270045127
27837,3.423579486326574,3.4227794863265744
27839,3.100395070367694,3.099395070367695
30883,3.12702341747051,3.1266234174705074
30894,3.086912255116997,3.0853122551169934
31114,3.5579903340252614,3.5575903340252575
31223,3.4484899083839893,3.4482899083839897
31427,3.0635368187670866,3.062336818767085
31431,3.27012878139337,3.269728781393368
31445,3.342393243905289,3.341993243905288
31867,3.615917453185721,3.6157174531857184
32009,3.387558504073393,3.3869585040733923
32011,2.97323867840625,2.9720386784062476
32019,3.048956808991265,3.0473568089912644
32589,3.448582236417443,3.4483822364174475
33148,3.5322861573552284,3.532086157355226
33158,2.9485442022440522,2.947544202244055
33164,2.7894509524822424,2.7882509524822408
33639,3.6391273968730125,3.6385273968730134
33815,3.5570753374966624,3.5566753374966606
34129,3.61593254869331,3.6157325486933116
34271,3.813622528515841,3.812822528515842
34532,3.478893383990851,3.4780933839908506
36509,3.3880166739048887,3.3874166739048888
36533,3.3417840370724754,3.3413840370724777
37477,3.5322730430167124,3.5320730430167133
37853,3.414052553747757,3.413652553747749
38798,3.5344617495781385,3.533661749578136
39231,3.7023503967669207,3.70155039676693
39435,3.4019884539389826,3.4009884539389876
40851,3.6453313627726023,3.6445313627726
40946,3.2704176357811314,3.2700176357811293
41769,3.5321978295111256,3.531997829511125
42728,3.7538348055993525,3.7528348055993415
42732,3.701722423573747,3.701122423573747
43556,3.485669084218442,3.4852690842184426
43871,3.240621496023036,3.2390214960230352
43919,2.697605245341229,2.6970052453412263
43932,3.1988034479202674,3.1984034479202625
44397,3.4752080857163126,3.474008085716312
44731,2.886503973867038,2.8859039738670416
45208,3.1367781695884465,3.1361781695884474
45442,3.4233242025326205,3.4225242025326246
45662,3.1004507862737776,3.0994507862737803
48161,3.557390277685204,3.556990277685201
48596,3.4853391983561552,3.4849391983561584
49220,3.201349344406738,3.20054934440674
49276,2.886598487773136,2.885998487773135
49284,3.38627218846708,3.3856721884670815
49793,3.7724679894590825,3.7720679894590807
50005,3.3261852611238862,3.325585261123881
50158,3.414071617944045,3.413671617944042
50445,3.4130935578666737,3.4126935578666786
50798,2.6415464653512406,2.6407464653512496
50923,3.3423527555865786,3.3419527555865813
51082,3.448569190573566,3.4483691905735645
51412,3.203125032107102,3.2003250321071004
51698,3.5571237397488686,3.5567237397488594
51933,3.532193676404773,3.5319936764047757
51937,3.4140439223907317,3.4136439223907256
52283,3.324975169911864,3.3243751699118635
52712,3.2603444011937666,3.259744401193771
53127,3.4231116518219795,3.4223116518219845
54256,3.495133320909526,3.493733320909525
55995,3.125245604477845,3.123645604477844
57326,3.1975317604803606,3.1973317604803673
57526,3.615924489014735,3.615724489014741
58105,3.6521457972734535,3.6511457972734562
58627,3.699640400402417,3.699440400402419
58876,3.629090737199664,3.628690737199667
59985,3.7833131685086623,3.7831131685086636
61705,3.557444684735612,3.5570446847356125
62081,3.4328755868584593,3.4312755868584617
62511,3.5355503468179843,3.534750346817984
66509,3.7043143651518275,3.703314365151833
67186,3.413952846803559,3.413552846803558
67197,3.2707396731608886,3.2689396731608893
70301,3.699639277585711,3.699439277585712
70334,3.6996389270624372,3.699438927062438
71252,3.3874110350325446,3.3868110350325438
71254,3.6603312744505403,3.658931274450542
71823,3.701720139919268,3.700920139919267
73515,3.6996384098752157,3.6994384098752136
78893,2.836611662554342,2.83541166255434
81512,3.783312791802819,3.7831127918028242
78103,3.5321830309146587,3.5319830309146583
118198,3.5321932161442313,3.531993216144228
134214,3.7019750431226446,3.701175043122638
136912,3.448297075004131,3.4480970750041275
162600,3.512196476709469,3.511596476709471
178061,3.63952632158131,3.638926321581316
183011,3.3644002932495853,3.3642002932495876
42,3.410177876701388,3.4087778767013877
577,3.0887876561948016,3.0879876561947985
917,3.700298497244527,3.6998984972445284
1460,3.6283517801017244,3.6279517801017294
1495,3.2690542574157657,3.268654257415765
1707,2.6990182432522043,2.697418243252203
1826,3.447444642544235,3.4472446425442382
2050,3.4243788170145977,3.4235788170146013
2566,3.2683294293610787,3.2679294293610845
3672,3.853094477762141,3.852094477762146
1998,2.807480139567201,2.8066801395672
4329,3.7643316496807895,3.763731649680792
4498,3.428302148586871,3.4271021485868736
4803,3.758146510291671,3.7573465102916694
4852,3.0114036397847763,3.0108036397847715
4916,3.638585663405642,3.6379856634056478
4917,3.7830757733957427,3.782875773395746
4945,3.7830736674010934,3.782873667401094
4946,3.7830734404351207,3.7828734404351194
4947,3.700301263946278,3.699901263946277
4957,3.702030815157779,3.701630815157784
81786,3.783111367263522,3.782911367263522
118700,3.414117523599954,3.413717523599951
547,3.6295768295348516,3.6291768295348543
2919,3.8953446585874674,3.8937446585874693
3566,3.316012297570254,3.314412297570262
3106,3.280739402387347,3.2805394023873498
123,4.092336282785811,4.091536282785804
757,3.782534900172963,3.7823349001729634
4956,4.078131979741419,4.077531979741408
5279,3.9156883468521784,3.915288346852188
7486,4.058811312856689,4.05841131285668
8327,3.9151975518219655,3.914797551821972
27320,3.950295180908041,3.9500951809080407
61026,3.889460439225841,3.8888604392258412
68486,3.8894367754843224,3.8888367754843336
80615,3.842969922184291,3.8425699221842935
80969,3.8901642146188293,3.8895642146188276
83613,3.380379556379284,3.3785795563792815
90888,3.3878945277472665,3.387294527747263
82169,3.9118994084942775,3.9104994084942772
120799,3.0574216470284292,3.055621647028433
151763,3.8438861483979583,3.843486148397953
4470,3.557757725041031,3.5573577250410304
4531,3.3879300323485815,3.3873300323485815
5784,3.060112936471804,3.058312936471808
7016,2.948645807035994,2.9480458070359927
26686,2.949571672928619,2.948971672928617
27478,3.514064743370618,3.513464743370617
32213,3.3880650712593012,3.3874650712593035
33085,3.0178110337005126,3.016611033700515
38294,3.5319828104059963,3.5317828104059967
39400,2.999780429696993,2.998780429696994
47254,3.6993475365415165,3.699147536541516
47810,2.58683139611762,2.5860313961176256
51037,3.4790428699809297,3.478242869980925
58315,3.0891536517427998,3.0883536517428025
65810,3.6156950602857965,3.615495060285796
66171,3.5576716253748697,3.5572716253748693
69606,3.3257034193223616,3.3251034193223563
70361,3.5127275270025335,3.5121275270025376
72605,3.7013099577143866,3.700309957714389
73431,3.5318960324949176,3.5316960324949123
75813,3.5760571294741417,3.575457129474138
77667,3.615668554742339,3.6154685547423373
78039,3.3508584999713547,3.349858499971357
78088,3.7015812278693425,3.7007812278693413
80862,3.7634877960304194,3.762887796030425
82053,3.8441218532070023,3.8437218532070094
84637,3.615613813929407,3.615413813929409
84942,3.771937699308389,3.771537699308385
85056,3.501889467322549,3.500889467322556
85131,3.200209398650253,3.199409398650254
85510,3.438291306319975,3.435891306319975
86295,3.3869882427458586,3.386388242745855
86835,3.512596323464798,3.511996323464797
86960,3.448200262468343,3.4480002624683412
87298,3.3887180762687654,3.388118076268768
88699,3.7001414403227537,3.6997414403227507
88954,3.6285139360961725,3.628113936096171
89047,3.7830158162949545,3.7828158162949563
89840,3.4505252007603207,3.449925200760326
90057,3.7727822631693204,3.772382263169326
90430,3.925868510524903,3.9250685105248997
90439,3.8705338608279773,3.869133860827979
90531,3.8137756849397357,3.8129756849397305
91622,3.342802290058638,3.342402290058635
91978,3.574846145835264,3.574246145835268
92008,3.451291349172652,3.4506913491726476
92507,3.646154168728031,3.6453541687280335
93363,3.4214856140266643,3.419285614026659
93512,3.783010596798583,3.782810596798578
93563,3.575802369940119,3.5752023699401194
93766,3.3111500853625984,3.3103500853626016
94266,3.254500462066554,3.2537004620665506
94780,3.3366439835896067,3.3354439835896055
95207,3.2924117481063764,3.2912117481063765
95309,3.951876044274097,3.9512760442741004
95583,3.48569351781044,3.4852935178104416
95873,3.702165721290734,3.701365721290734
96411,3.7830094945402535,3.78280949454025
96417,3.5518549501409318,3.550854950140931
98239,3.3416631140366775,3.341263114036684
99750,3.699346768921559,3.6991467689215543
99910,3.6285471643100387,3.628147164310039
100163,3.401472505173335,3.4004725051733313
101025,3.051467016722483,3.0504670167224774
101076,3.5122204421020955,3.5116204421021
101362,3.3165930224344735,3.314993022434472
102033,3.5529756449729315,3.551975644972931
102684,3.771916679347983,3.7715166793479824
103539,3.629587765146877,3.6291877651468654
103624,3.8441730949458393,3.84377309494584
103655,3.074018569611326,3.0734185696113223
104243,3.6009000833407954,3.5999000833407915
105351,3.3423242222171834,3.3419242222171874
107953,3.8436515190934464,3.8432515190934433
108928,3.246432456843467,3.245232456843469
109042,3.3423556474966247,3.341955647496625
109673,3.090549662593764,3.0897496625937624
110297,3.638782960119538,3.638182960119538
110350,3.866700130266392,3.866500130266396
111364,3.0623875331735744,3.059787533173572
112070,3.69930734034594,3.6991073403459396
143365,3.5319586043261952,3.531758604326198
143367,3.7736558074766258,3.773255807476624
146210,3.6156589440220004,3.6154589440220013
148888,3.324691486165691,3.32409148616569
160954,3.3109627702987985,3.3101627702987964
169984,3.3510552631234334,3.3500552631234317
173941,3.615635432214332,3.6154354322143307
175569,3.6513426391901347,3.6503426391901335
184253,3.3423649202585253,3.3419649202585227
185435,3.6156865149944,3.6154865149943967
6983,3.9503112188722374,3.9501112188722396
142115,4.058968232594299,4.058568232594297
4217,3.9154736536675805,3.9150736536675863
26366,3.950481967632377,3.9502819676323755
26524,3.987444668218215,3.987044668218212
44633,3.8665221711247066,3.866322171124706
58309,3.8665242575355583,3.8663242575355525
5319,3.7029449674379125,3.7017449674379117
44929,3.915917990358388,3.915517990358384
48883,3.628442517312638,3.6280425173126436
1739,3.7846122144247385,3.7844122144247367
2907,3.7467340454312286,3.745334045431232
3929,3.4142629291203743,3.4138629291203824
4480,3.451704575657436,3.451104575657436
121171,3.7826330547683282,3.7824330547683256
131656,3.5573457364266448,3.556945736426638
140725,3.7005463531815277,3.700146353181529
146024,3.7826310645339514,3.782431064533953
128,3.615464499957065,3.6152644999570662
2348,3.665251812675561,3.663651812675565
2766,3.628943214153786,3.628543214153781
2859,3.910504896715352,3.909104896715351
4529,3.8690780847508948,3.868278084750898
4711,3.844117587495625,3.843717587495628
5137,3.8260739213768167,3.825473921376816
5820,3.7015245345067425,3.700924534506747
6027,3.953144686724841,3.952544686724839
6337,3.701956644652525,3.7011566446525226
6370,3.9536646261371287,3.9526646261371314
6713,3.85266738253454,3.8516673825345373
7564,3.4121612294898167,3.4117612294898194
7815,3.9510293383790556,3.950829338379056
8011,3.925463302562336,3.9246633025623403
8015,3.6993640042766653,3.6991640042766702
294,3.5559811276346878,3.5555811276346794
988,3.5567685508559244,3.556368550855928
1415,3.4125804430888684,3.4121804430888707
7879,3.699272293123712,3.6990722931237063
8535,3.7831519162345186,3.7829519162345204
7303,3.9254961476992762,3.924696147699275
388,3.5566074288120757,3.556207428812074
1807,3.6157203834950034,3.6155203834949985
2240,3.91112346772853,3.90972346772853
2377,3.200931826416489,3.199931826416488
2445,3.2023672910076115,3.200767291007617
3733,3.8273802509041044,3.8267802509041093
3807,3.615715594445778,3.6155155944457786
476,3.280120657958718,3.2799206579587192
2812,3.615661561931935,3.615461561931939
1791,3.2621762845378273,3.261576284537824
1964,4.022094362345964,4.020894362345961
2178,3.701358750925377,3.7009587509253805
2182,3.4219275169175005,3.4211275169175
2593,3.6460190547692575,3.64521905476926
2630,3.7006972567425023,3.7002972567425054
2829,3.4538606820702795,3.4524606820702757
619,3.2514284858630798,3.2504284858630785
886,3.248684018154829,3.247484018154835
1255,3.4286457487514626,3.427445748751463
1327,3.0546985140202283,3.051698514020227
1497,3.8896870274366067,3.8890870274366085
1503,3.479113313469012,3.478313313469007
1992,3.2013924877508404,3.200592487750842
1993,2.850156385256804,2.8491563852567996
2170,3.151328745108296,3.1503287451082955
2448,3.388409170222627,3.3878091702226283
2498,2.9989607319978124,2.997960731997812
2517,3.3362439778008044,3.334243977800807
2846,3.9126196319971425,3.911219631997139
2974,3.5324040283639517,3.5322040283639455
3235,3.7659699692224513,3.765369969222458
3511,3.020850936565222,3.019650936565213
3652,3.6159939169595536,3.6157939169595488
3676,3.8728951580397912,3.8708951580397892
3696,3.5757428339006996,3.575142833900701
3857,3.783338012841739,3.783138012841738
3908,2.9470056644876066,2.9464056644876067
3938,3.4853680510830802,3.484968051083082
4030,2.849879460247657,2.8488794602476566
4143,3.6996737818002865,3.699473781800284
4224,3.485625656934432,3.485225656934437
4248,2.743636094218042,2.7424360942180495
4533,3.8132865677530137,3.8124865677530178
4683,3.6297067511569328,3.629306751156934
4748,2.9280788839873413,2.9268788839873396
4771,3.388362473992716,3.3877624739927117
5076,3.3261087870063855,3.325508787006388
5080,3.251508293237332,3.2505082932373344
5127,3.7016520215302497,3.7010520215302423
5401,2.629614126192526,2.6278141261925314
5452,2.653921194620802,2.6527211946207996
5556,2.9498422076251223,2.949242207625131
5569,3.629365690760164,3.62896569076016
5667,3.628911400968095,3.6285114009680957
5833,4.140458268046366,4.139858268046382
5853,3.629235770504143,3.6288357705041516
6196,3.701235483659788,3.7006354836597826
6220,3.2563938024023265,3.2555938024023234
6379,3.5565784106084393,3.5561784106084406
6405,3.629270459286298,3.6288704592863006
6559,3.2575553563635906,3.2567553563635845
6664,3.702857187220305,3.701657187220304
6715,3.69967204328883,3.6994720432888264
6794,2.698799144334935,2.6977991443349376
6868,3.661227909850438,3.659827909850438
6872,2.642690287487417,2.6418902874874206
7024,3.765892404110483,3.765292404110479
7117,3.1015634452782677,3.100563445278269
7228,3.256593277088054,3.25579327708806
7236,3.8904231935340756,3.889823193534078
7321,3.486176654795352,3.4857766547953575
7362,3.5908793531189716,3.590079353118971
7368,3.69967164650496,3.699471646504958
7646,3.557669552192823,3.557269552192821
7845,3.3010441637656633,3.3000441637656612
7846,3.5129137141048745,3.5123137141048746
7894,3.70292741089663,3.7021274108966264
8142,3.9157852963997857,3.915385296399794
8225,3.783316895092529,3.783116895092528
8241,3.783307045921066,3.7831070459210667
8578,3.628945013406002,3.628545013405996
8831,3.699671501009899,3.6994715010098984
8906,3.387746381139759,3.3871463811397597
8967,2.921868821720235,2.921068821720239
26242,3.5528121147116605,3.55181211471166
26492,3.513602378409935,3.5130023784099382
26523,3.699669718501495,3.699469718501495
26629,3.13806535828914,3.137465358289144
26736,3.8670513213209903,3.866851321320993
26870,3.3889960520074554,3.388396052007454
27311,3.7020422693743265,3.7014422693743243
27604,3.5349067677479136,3.5341067677479168
27618,3.4858717695439476,3.485471769543951
27822,3.3012836901243165,3.3002836901243175
30745,4.059162038228334,4.058762038228328
31193,3.6996699533007047,3.699469953300702
31909,3.7833456823104243,3.7831456823104195
33132,3.3649871563921785,3.364787156392184
33834,3.5347379851957603,3.533937985195759
34323,3.8306425671419952,3.8292425671419967
37382,3.3184196464632647,3.316819646463263
37475,3.6160251895248887,3.615825189524887
38992,3.69967131901769,3.6994713190176873
40723,3.590775388635976,3.5899753886359718
42285,3.616000348938218,3.6158003489382198
43549,3.6996726608671677,3.6994726608671655
44828,3.4528947112170076,3.451894711217002
45361,3.1264738947759536,3.126073894775959
50147,3.4487182734894177,3.4485182734894164
50440,3.4487603678333563,3.4485603678333576
50800,3.4140990730125114,3.413699073012511
51091,3.703363982258809,3.7025639822588055
51498,3.6288830780660253,3.628483078066028
53468,3.5774891176681494,3.5760891176681526
54648,3.3000157037916122,3.299015703791604
54785,3.59123036122675,3.5904303612267547
56012,3.486464534617146,3.486064534617146
57536,3.6295838693000877,3.6291838693000926
57910,3.4486138773404895,3.4484138773404895
58870,3.700666053469138,3.7002660534691394
59727,3.5762258267527725,3.5756258267527725
60037,3.4514371512457935,3.450437151245794
60291,3.773054974075956,3.7726549740759556
60522,3.34295541040844,3.342555410408442
60538,3.6996728636204668,3.69947286362047
60979,3.7012478471626475,3.7006478471626525
65126,3.7007119188605766,3.7001119188605722
66427,3.6160024952790617,3.6158024952790644
66783,3.557156442505431,3.5567564425054288
69251,3.699672673632106,3.699472673632107
69275,4.036149930134819,4.035349930134825
70994,3.5131011591735684,3.512501159173567
71211,3.7646781398928137,3.764078139892814
71379,3.652434405240517,3.65143440524052
71500,3.5323728869916975,3.5321728869916966
74075,2.983489782870513,2.983089782870516
74685,3.645540193669018,3.644740193669021
74851,3.414564888311207,3.4141648883112063
77364,3.5133214295635438,3.5127214295635425
78041,3.3427139642296084,3.342313964229608
79274,3.764679677007225,3.764079677007224
80846,3.62892851091703,3.6285285109170315
298,3.4475640944007155,3.44736409440071
556,3.612838742568934,3.611638742568932
1123,3.9155885011722527,3.9151885011722585
1406,3.987400849200867,3.9870008492008675
1533,3.9874211596880773,3.987021159688077
1571,3.9872717494993997,3.9868717494993993
1574,3.280105112723704,3.2799051127237027
1594,4.0207520422371745,4.019552042237176
1904,3.63851734947725,3.6379173494772563
2069,3.9158110912663604,3.915411091266363
2073,3.752352316138477,3.7513523161384703
2212,3.763915766435644,3.76331576643565
2323,3.9162399719744476,3.915839971974445
2624,3.9152739040881697,3.914873904088165
2824,3.9504210488717484,3.950221048871747
2937,4.0042419594954515,4.003241959495448
2964,3.2799433082650546,3.2797433082650524
3038,4.05435446531321,4.053354465313224
3046,3.9874202151657845,3.987020215165777
3192,3.6152429295170627,3.6150429295170636
3302,4.058952741705471,4.058552741705479
3384,4.148190901052428,4.147390901052433
3480,3.6375872395385764,3.6369872395385854
3728,3.8123016423682903,3.811501642368289
3794,3.4130086939586946,3.4126086939586875
3914,3.7828331022295636,3.7826331022295676
4061,3.844513116259576,3.8441131162595688
4116,3.950465652742464,3.9502656527424658
4285,3.450052443510681,3.4494524435106886
4334,4.253935872536913,4.252935872536909
4345,3.889801296858324,3.8892012968583214
4384,3.6152422290296182,3.6150422290296156
4809,3.9530225432109063,3.9524225432109086
5147,3.81369047364123,3.812890473641234
5241,3.9504566054285495,3.9502566054285504
5258,3.2696213917145367,3.2692213917145407
5272,3.6152073154242177,3.615007315424217
5603,3.987478821160733,3.987078821160735
5723,3.950442857548909,3.950242857548911
5745,3.9504385352900515,3.9502385352900538
5884,3.2799949415013048,3.279794941501304
5938,3.9874378650750697,3.987037865075069
6122,3.8446683823952292,3.8442683823952395
6254,4.059187411277967,4.058787411277963
1167,3.6990695572928125,3.6986695572928183
107069,3.5566262432676092,3.5562262432676075
60293,3.8900265556038307,3.8894265556038263
70984,3.51206503381594,3.5114650338159463
71619,3.782758699336182,3.78255869933618
73266,3.451943182984473,3.45094318298447
86817,3.628341428329289,3.6279414283292883
91079,3.4140572094458435,3.4136572094458457
4091,3.590120272719222,3.5893202727192266
113207,3.6991877096907113,3.6989877096907033
6086,3.950949138759269,3.950749138759266
5876,3.9040727352533446,3.9030727352533465
963,3.61610969531312,3.6159096953131225
1008,3.6161324509357073,3.615932450935709
1128,3.200966041143836,3.1999660411438384
1389,2.5627842192475456,2.5615842192475466
1660,3.616126870947194,3.615926870947199
1983,3.1504269051400446,3.149426905140042
1984,3.199763990552465,3.1991639905524676
1995,2.69960231973226,2.69840231973226
2043,3.366546853265178,3.365746853265179
2055,3.6161186100529634,3.615918610052965
2057,3.646803297204698,3.6460032972046936
2095,3.450992708685,3.450392708685003
2098,3.414292400188729,3.4138924001887276
2120,3.0338389106674617,3.0330389106674667
2163,3.0490812412486443,3.0480812412486515
2241,3.7021556452263833,3.7013556452263847
2259,3.510029698268478,3.5084296982684835
2286,3.448830257234293,3.4486302572342957
2347,3.2618136608995667,3.2612136608995614
2365,3.4137686640996168,3.413368664099615
2400,3.557215706093994,3.5568157060939884
2460,3.1366379072985016,3.1360379072984994
2462,3.616124054045715,3.6159240540457156
2852,3.7834643209701553,3.783264320970156
2866,3.7526414464294913,3.751641446429493
2902,3.2561236663919275,3.2553236663919245
2903,3.413833730869844,3.4134337308698415
3015,3.7643816398034673,3.763781639803468
3161,3.5571652369376245,3.55676523693762
3313,3.127204805087799,3.1268048050877972
3331,3.448770638869295,3.448570638869292
3345,3.6161156898311653,3.615915689831166
3368,3.6293061206629593,3.628906120662959
3525,3.4030045080899685,3.4020045080899672
3689,2.921492779346644,2.920692779346644
3767,3.0113946693047398,3.010794669304743
3771,3.890340846150915,3.8897408461509175
3806,3.6161094677785774,3.6159094677785775
3833,3.1275387901538303,3.127138790153832
3846,3.758315631352146,3.7575156313521534
3926,3.6161166392628283,3.615916639262828
3928,3.8130100845606902,3.8122100845606957
3930,3.08856677187554,3.0877667718755406
3957,3.3878241577774784,3.387224157777481
3971,3.485978334795132,3.485578334795133
3974,3.616132526076747,3.6159325260767488
4000,3.513602568135468,3.5130025681354633
4009,3.5578374570956637,3.5574374570956553
4010,3.357516437408305,3.355916437408305
4043,3.6393117764288387,3.6387117764288432
4110,3.616120199952041,3.6159201999520407
4412,2.910280429304717,2.9098804293047174
4443,3.486395975232047,3.4859959752320435
4459,3.7835074712741905,3.7833074712741945
4473,3.616119548888666,3.6159195488886624
4492,3.513689868569098,3.5130898685691
4506,3.5767071804170816,3.5761071804170754
4522,3.2813805360433737,3.2811805360433777
4709,3.451268877864653,3.4506688778646506
4953,3.5323985134254747,3.532198513425475
4966,3.616117887106205,3.6159178871062068
5428,2.643692612817593,2.642892612817582
5462,3.414459308285473,3.4140593082854727
5543,3.3421806108250616,3.34178061082506
5544,3.8133383015103393,3.8125383015103416
5638,3.4486876023311077,3.448487602331117
7619,3.7641597481590114,3.7635597481590137
8959,3.3268499139228838,3.326249913922885
31923,3.8899646852189114,3.8893646852189137
34528,3.7648455670591234,3.7642455670591213
